Company_ID,Legal_Entity_Name,PAN_Number,Financial_Year,Quarter,Customer_ID,Customer_Name,TAN_Number,Invoice_Number,Invoice_Date,Invoice_Amount,GST_Amount,Payment_Date,Gross_Payment,Payment_Method,Bank_Name,Bank_Account_Number,Receipt_Reference,TDS_Applicable,TDS_Section,TDS_Rate,TDS_Deducted,Form26AS_Credit,AIS_Credit,Difference_Amount,Credit_Status,Compliance_Status,Evidence_Status,Risk_Score,Narration
871,Rhybox,ABCDE1234F,2021,Q4,871,Major Garratty,WXYZ67890P,INV-2020-000123,4/4/2020,5360.08,778.29,7/14/2020,7399.67,Bank Transfer,Edgeblab,8234448788,UTR250402000456,false,194C,1.94,463.91,337.59,78.58,413.39,Missing Credit,Needs Review,Ready,8,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
872,Skiba,ABCDE1234F,2020,Q1,872,Kessiah Auston,WXYZ67890P,INV-2020-000123,5/14/2020,9349.9,789.08,10/9/2020,9882.34,Cheque,Youtags,5532586693,UTR250402000456,false,194IA,5.68,655.64,145.88,399.26,401.64,Matched,Needs Review,Missing,4,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus."
873,Zoomdog,LMNO9012Q,2020,Q1,873,Bertina Gresser,WXYZ67890P,INV-2020-000456,7/24/2021,4063.14,475.27,9/7/2021,6301.1,Bank Transfer,Browsetype,5181973639,TXN250401000123,false,194C,2.14,126.44,106.39,351.05,-308.76,Matched,Compliant,Partial,7,Pellentesque at nulla.
874,Babbleset,XYZW5678P,2020,Q2,874,Lincoln Prince,WXYZ67890P,INV-2021-000789,3/28/2020,1131.09,825.8,7/10/2020,7157.96,Bank Transfer,Meeveo,5416963525,UTR250401000123,true,194C,2.53,856.93,42.85,275.24,-164.34,Matched,Needs Review,Ready,6,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst."
875,Bubblemix,ABCDE1234F,2020,Q3,875,Fanchette Hedley,ABCD12345E,INV-2020-000456,12/11/2021,8677.63,896.66,12/10/2020,6679.35,Credit Card,Devshare,6921257421,TXN250401000123,false,194IA,4.58,232.26,20.5,358.35,325.76,Missing Credit,Compliant,Missing,6,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor."
876,Leexo,XYZW5678P,2021,Q4,876,Konstanze Buzza,LMNO90123Q,INV-2020-000123,9/3/2021,7090.83,464.43,11/10/2021,1165.54,Cheque,Vipe,4268364277,UTR250402000456,true,194C,7.76,357.07,258.52,79.33,211.48,Matched,Escalated,Ready,1,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem."
877,Devpoint,LMNO9012Q,2021,Q3,877,Chery Gencke,WXYZ67890P,INV-2020-000123,2/12/2020,5938.3,401.74,3/30/2020,6325.42,Bank Transfer,Teklist,8644815705,UTR250402000456,false,194IA,1.94,318.25,426.29,196.93,-299.78,Section Mismatch,Compliant,Partial,8,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
878,Mycat,XYZW5678P,2020,Q1,878,Mozelle Beau,LMNO90123Q,INV-2021-000789,5/17/2021,2328.57,621.04,6/12/2021,1075.93,Cheque,Buzzshare,9920268227,UTR250402000456,true,194IA,2.95,678.54,434.4,101.51,459.63,Section Mismatch,Needs Review,Ready,8,Praesent blandit.
879,Oloo,ABCDE1234F,2020,Q4,879,Robinett Worwood,ABCD12345E,INV-2020-000123,10/3/2020,2495.92,829.03,5/4/2021,2357.01,Bank Transfer,Quinu,8912109162,TXN250401000123,true,194J,9.23,173.68,33.57,286.41,-306.46,Section Mismatch,Needs Review,Ready,5,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
880,Ntag,LMNO9012Q,2021,Q1,880,Dasie Aloshkin,WXYZ67890P,INV-2020-000456,5/6/2021,6899.08,605.15,9/11/2020,9673.03,Credit Card,Avamm,4537832377,UTR250402000456,true,194J,9.4,945.91,229.82,342.64,100.12,Missing Credit,Compliant,Ready,5,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
881,Twitterlist,XYZW5678P,2020,Q3,881,Dasi Epperson,WXYZ67890P,INV-2020-000456,3/17/2020,6988.78,886.26,2/5/2021,6129.84,Cheque,Kwimbee,3001813272,TXN250401000123,true,194IA,6.76,589.4,261.55,181.84,-181.64,Section Mismatch,Escalated,Partial,2,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum."
882,Aibox,XYZW5678P,2020,Q3,882,Romona Roscamps,ABCD12345E,INV-2020-000123,6/24/2020,5618.45,469.68,9/23/2021,4533.15,Cheque,Voonte,6697352918,TXN250401000123,true,194IA,8.37,413.05,59.06,116.25,-281.84,Matched,Compliant,Ready,7,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
883,Katz,ABCDE1234F,2021,Q4,883,Roslyn Skelton,LMNO90123Q,INV-2020-000123,8/30/2020,6912.7,727.19,12/29/2021,7876.21,Credit Card,Rhybox,7813277490,UTR250402000456,true,194C,9.48,289.77,459.98,467.92,-498.54,Matched,Escalated,Ready,10,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.
884,Youbridge,ABCDE1234F,2021,Q3,884,Tuckie Darnell,WXYZ67890P,INV-2021-000789,1/25/2021,6172.02,772.86,6/18/2020,9586.43,Cheque,Yakitri,6680349730,TXN250401000123,true,194C,3.01,933.32,497.17,13.09,63.27,Matched,Compliant,Partial,2,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum."
885,Eazzy,XYZW5678P,2021,Q1,885,Obediah O'Hagirtie,ABCD12345E,INV-2020-000123,3/23/2021,4531.87,192.72,5/4/2021,8192.65,Credit Card,Jabberbean,3424137991,UTR250402000456,true,194J,9.03,979.63,139.09,426.56,-290.19,Missing Credit,Compliant,Missing,10,"Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
886,Voonte,ABCDE1234F,2020,Q2,886,Eli enzley,ABCD12345E,INV-2020-000456,7/1/2021,8349.52,805.83,11/10/2021,2377.39,Cheque,Wordtune,7485361320,UTR250401000123,true,194C,5.49,416.79,431.45,16.71,447.81,Matched,Escalated,Missing,4,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero."
887,Livetube,ABCDE1234F,2021,Q2,887,Valentina Schrir,LMNO90123Q,INV-2021-000789,10/21/2020,2000.68,269.36,11/13/2020,5280.15,Credit Card,Yodoo,3896584467,UTR250402000456,true,194IA,9.15,565.79,463.9,480.65,-239.14,Missing Credit,Compliant,Partial,6,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue."
888,Feedmix,LMNO9012Q,2020,Q1,888,Teddi Clara,LMNO90123Q,INV-2021-000789,3/30/2021,6522.98,280.79,7/9/2021,4711.91,Bank Transfer,Skinte,3378317389,TXN250401000123,false,194C,6.61,441.14,252.22,189.67,-357.82,Section Mismatch,Escalated,Ready,6,Phasellus in felis.
889,Skyba,ABCDE1234F,2020,Q3,889,Wanda Borland,ABCD12345E,INV-2020-000456,2/4/2020,8193.98,286.99,10/28/2021,4579.94,Cheque,Blogspan,1338250481,UTR250401000123,false,194C,5.8,942.58,400.07,149.88,-159.51,Section Mismatch,Escalated,Missing,5,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque."
890,Rhyzio,XYZW5678P,2020,Q3,890,Tammy Gossage,ABCD12345E,INV-2020-000456,10/22/2021,7602.37,820.67,8/14/2021,7419.12,Credit Card,Bluejam,2296858992,UTR250401000123,true,194C,1.3,338.27,419.17,373.69,-31.57,Matched,Compliant,Ready,6,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend."
891,Katz,LMNO9012Q,2021,Q4,891,Olympia Braddock,ABCD12345E,INV-2021-000789,11/27/2021,9235.45,977.7,6/14/2021,4167.41,Cheque,Fatz,5409993788,TXN250401000123,true,194C,9.71,958.3,220.03,392.05,-148.25,Matched,Needs Review,Partial,1,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.
892,Quire,XYZW5678P,2020,Q4,892,Lowrance McGurk,WXYZ67890P,INV-2020-000123,1/12/2021,7034.38,255.79,5/19/2021,1467.96,Cheque,Shuffletag,1789391863,UTR250401000123,false,194C,8.59,580.8,21.69,423.33,-236.52,Section Mismatch,Compliant,Missing,8,Nullam porttitor lacus at turpis.
893,Photobug,ABCDE1234F,2021,Q3,893,Hogan Beaze,WXYZ67890P,INV-2020-000456,11/6/2021,1807.35,593.17,4/26/2020,8365.8,Cheque,Jamia,9440005399,UTR250402000456,true,194IA,3.5,286.97,229.77,484.65,-210.63,Section Mismatch,Compliant,Partial,5,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.
894,Lazzy,ABCDE1234F,2020,Q4,894,Correy Livesey,ABCD12345E,INV-2021-000789,12/8/2021,7579.12,519.06,6/28/2021,5012.5,Credit Card,Avamba,6023461205,TXN250401000123,true,194IA,3.86,679.46,16.3,388.22,405.64,Matched,Compliant,Partial,8,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
895,Blognation,LMNO9012Q,2021,Q4,895,Emlyn Lait,ABCD12345E,INV-2020-000123,3/24/2020,8041.89,101.39,1/16/2020,9228.22,Cheque,Bubblemix,5168669629,UTR250402000456,true,194C,2.56,904.22,176.04,455.6,-182.05,Section Mismatch,Needs Review,Partial,2,Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.
896,Dabvine,ABCDE1234F,2020,Q4,896,Nickolai Siggery,LMNO90123Q,INV-2020-000456,9/27/2021,7991.44,662.57,3/25/2021,2265.34,Bank Transfer,Yodel,9818262321,UTR250401000123,false,194IA,4.28,898.72,82.81,168.5,116.06,Section Mismatch,Compliant,Ready,8,In sagittis dui vel nisl.
897,Yata,LMNO9012Q,2020,Q4,897,Gisela Farnish,ABCD12345E,INV-2020-000456,6/10/2021,4577.64,493.46,12/22/2020,9270.7,Cheque,Thoughtstorm,9830784103,UTR250401000123,false,194IA,6.48,128.86,150.89,400.42,179.37,Missing Credit,Compliant,Ready,5,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
898,Devpoint,XYZW5678P,2020,Q4,898,Ashlan Mines,LMNO90123Q,INV-2020-000123,4/7/2021,4536.24,177.79,3/24/2021,3382.16,Bank Transfer,Quamba,8429155770,UTR250402000456,true,194C,1.58,793.27,211.03,376.06,426.98,Section Mismatch,Compliant,Ready,7,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus."
899,Youfeed,XYZW5678P,2021,Q1,899,Ignazio Hathwood,LMNO90123Q,INV-2021-000789,5/29/2020,9831.84,568.76,12/18/2021,1221.84,Credit Card,Skilith,1599511054,UTR250402000456,false,194IA,4.48,253.07,312.98,342.61,40.22,Missing Credit,Escalated,Missing,5,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.
900,Mita,XYZW5678P,2021,Q3,900,Kennan Woolens,WXYZ67890P,INV-2021-000789,6/18/2021,3719.42,505.59,10/23/2021,3731.52,Credit Card,Kazu,3604654928,TXN250401000123,true,194J,5.55,395.89,89.29,65.19,-236.63,Matched,Needs Review,Missing,7,"Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst."
901,Teklist,XYZW5678P,2020,Q2,901,Enos Penhaleurack,ABCD12345E,INV-2020-000123,9/15/2021,6861.22,396.86,5/14/2020,5560.18,Cheque,Photospace,9856559224,TXN250401000123,false,194IA,9.98,974.86,237.07,432.76,-255.54,Matched,Compliant,Missing,7,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis."
902,Eamia,LMNO9012Q,2020,Q1,902,Elianora Reimer,LMNO90123Q,INV-2020-000456,5/31/2021,5092.38,887.17,10/16/2020,2897.35,Cheque,Thoughtbridge,3012001259,UTR250402000456,false,194J,4.14,730.61,392.64,376.51,-223.4,Missing Credit,Compliant,Missing,7,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero."
903,Meetz,XYZW5678P,2021,Q2,903,Harmony Doeg,WXYZ67890P,INV-2021-000789,1/2/2020,2081.44,419.79,5/8/2020,1208.55,Cheque,Zoonder,4492007971,UTR250402000456,false,194J,5.24,596.35,336.55,62.77,320.28,Section Mismatch,Needs Review,Ready,3,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem."
904,Gabtune,LMNO9012Q,2020,Q2,904,Elise Furneaux,ABCD12345E,INV-2020-000123,1/3/2021,7876.64,506.39,1/31/2020,6319.16,Credit Card,Tavu,1013916994,TXN250401000123,true,194C,9.07,954.93,270.27,233.54,-31.35,Matched,Compliant,Ready,2,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.
905,Kwilith,LMNO9012Q,2021,Q3,905,Angelico D'Ambrogi,WXYZ67890P,INV-2021-000789,1/6/2020,5877.98,440.19,10/27/2020,1605.97,Cheque,Voonix,6768536623,UTR250402000456,true,194J,1.38,401.5,187.94,395.78,-122.65,Section Mismatch,Escalated,Missing,2,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.
906,Jatri,ABCDE1234F,2021,Q1,906,Diahann Dongall,WXYZ67890P,INV-2021-000789,9/28/2020,6802.33,517.42,8/30/2021,1236.34,Cheque,Tazzy,7411275543,UTR250401000123,false,194IA,5.9,698.09,388.01,425.08,-337.49,Section Mismatch,Needs Review,Ready,3,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc."
907,Youopia,LMNO9012Q,2020,Q2,907,Harlan Bassingden,WXYZ67890P,INV-2021-000789,12/10/2021,6500.84,605.15,10/23/2020,6889.73,Credit Card,Wordware,7160437555,UTR250402000456,true,194J,2.01,867.55,190.6,84.15,168.31,Section Mismatch,Needs Review,Partial,4,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo."
908,Pixope,LMNO9012Q,2021,Q2,908,Kasey Zannotelli,ABCD12345E,INV-2020-000123,10/21/2021,7562.31,282.95,10/26/2021,5762.17,Credit Card,Babbleopia,9986500711,UTR250402000456,true,194IA,8.24,803.67,4.06,282.14,-405.65,Matched,Compliant,Ready,6,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
909,Shufflebeat,LMNO9012Q,2021,Q4,909,Emelyne Coard,LMNO90123Q,INV-2020-000456,6/2/2020,8621.78,814.29,4/30/2021,9312.92,Cheque,Skiba,1333476556,TXN250401000123,true,194IA,6.82,950.77,105.63,182.5,-492.62,Matched,Needs Review,Partial,7,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum."
910,Dynava,ABCDE1234F,2020,Q2,910,Markos Keijser,LMNO90123Q,INV-2021-000789,1/1/2020,6539.36,634.94,4/1/2020,2543.45,Cheque,Flashset,9222540564,UTR250401000123,true,194C,6.29,774.81,438.92,80.61,422.97,Section Mismatch,Escalated,Partial,8,Duis mattis egestas metus.
911,Kwilith,LMNO9012Q,2021,Q2,911,Klara Warnock,LMNO90123Q,INV-2020-000123,2/7/2020,6115.48,864.78,4/1/2021,7330.77,Credit Card,Trudoo,9178269549,TXN250401000123,false,194J,8.8,861.06,471.21,219.37,428.75,Matched,Escalated,Missing,7,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam."
912,Yakitri,XYZW5678P,2021,Q4,912,Rubina Dimitru,LMNO90123Q,INV-2020-000456,3/28/2021,4898.21,528.49,11/28/2020,8295.36,Cheque,Gabspot,2621761629,UTR250402000456,false,194J,7.39,880.89,258.59,102.43,-474.18,Section Mismatch,Escalated,Partial,7,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus."
913,Dynazzy,ABCDE1234F,2020,Q3,913,Berky Byrch,WXYZ67890P,INV-2020-000123,9/1/2021,1796.23,506.57,1/8/2021,1483.11,Cheque,Skyvu,6461948276,UTR250401000123,false,194C,7.3,436.71,463.68,129.41,415.46,Section Mismatch,Escalated,Ready,9,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris."
